chunk_id,document_name,page_number,content,source
counting_young_children.pdf_p11_c75,counting_young_children.pdf,11,"CTC payments.31 The number of qualifying children comes from the advance CTC payments table since SOI omits them from its Mid-July Filing Statistics. The underlying levels and standard errors 27 Note that in both the tax model and in the linked data, “qualifying children” are identified as any dependents under age 18. 28 These extensive margin error rates can be calculated from Table 3 as follows: 0.162=0.1103/(1-0.3196), 0.359=0.3196/(1-0.1103). 29 The Advance Child Tax Credit Statistics table can be found at this website: <https://www.irs.gov/statistics/soi-tax- stats-advance-child-tax-credit-payments-in-2021> The Mid-July Filing Statistics by AGI table can be found at this website: <https://www.irs.gov/statistics/filing-season-statistics>. The Mid-July","counting_young_children.pdf, Page 11"
counting_young_children.pdf_p11_c76,counting_young_children.pdf,11,"this website: <https://www.irs.gov/statistics/soi-tax- stats-advance-child-tax-credit-payments-in-2021> The Mid-July Filing Statistics by AGI table can be found at this website: <https://www.irs.gov/statistics/filing-season-statistics>. The Mid-July Filing Statistics table, which SOI published on September 8, 2022, incorporates the reconciliation of CTC amounts that occurred upon filing 2021 individual tax returns. The table contains information regarding tax year 2021 individual returns posted to the IRS database through July 28, 2022, and thus generally excludes taxpayers who requested a filing extension. 30 SOI also separately tabulates nonrefundable CTC amounts, which were credited to those relatively few filers who were ineligible for the expanded, refundable CTC generally due to","counting_young_children.pdf, Page 11"
counting_young_children.pdf_p11_c77,counting_young_children.pdf,11,"amounts, which were credited to those relatively few filers who were ineligible for the expanded, refundable CTC generally due to its citizenship and residency requirements. 31 We take the maximum of the two counts because SOI only reports refundable CTC payments net of advance CTC payments already paid, such that it remains unclear how many tax units are in the union set of those who received advance CTC or a refundable CTC credit. In practice, however, this amounts to always using the count of advance CTC recipients, since that count is greater for each category.","counting_young_children.pdf, Page 11"
counting_young_children.pdf_p11_c78,counting_young_children.pdf,11,"using the count of advance CTC recipients, since that count is greater for each category.","counting_young_children.pdf, Page 11"
counting_young_children.pdf_p12_c79,counting_young_children.pdf,12,"12 are contained in Appendix Table 1. A prior version of this paper released in September 2022 included comparisons for advance CTC payments. Those comparisons are now in Appendix Tables 2, 3, 4, and 5. Table 4 reveals that overall CPS ASEC Tax Model aggregates are qualitatively in line with SOI benchmarks, as differences in counts and amounts of payments are within 4 percent. These differences are statistically significant but encouraging. The CPS ASEC Tax Model identifies 68.6 million CTC-qualifying children compared to the 62.0 million children that SOI counted for the advance payments. The number of qualifying children under","counting_young_children.pdf, Page 12"
counting_young_children.pdf_p12_c80,counting_young_children.pdf,12,"children compared to the 62.0 million children that SOI counted for the advance payments. The number of qualifying children under advance CTC payments should theoretically be lower than the number qualifying for total CTC, though, and indeed Appendix Table 1 and Appendix Table 3 show that the total CTC payments more than doubled from total advance CTC payments. This more-than-doubling suggests more qualifying children were included in the total CTC payments. However, the analysis in Table 4 also exposes marked discrepancies by income. First, we find the tax model assigns much higher CTC payments at the lowest category of the","counting_young_children.pdf, Page 12"
counting_young_children.pdf_p12_c81,counting_young_children.pdf,12,"discrepancies by income. First, we find the tax model assigns much higher CTC payments at the lowest category of the AGI distribution (negative to $10,000). There are many potential explanations for this result. For example, if lower-income households with children tended to under-report income in the survey, that would lead them to be miscategorized into the lower income category. Another potential explanation is discrepancies in filing status, as the lowest income households are the least likely to file, but the tax model assumes anyone eligible for a refundable credit will file. Additionally, we find the tax model may substantially under-impute","counting_young_children.pdf, Page 12"
counting_young_children.pdf_p12_c82,counting_young_children.pdf,12,"tax model assumes anyone eligible for a refundable credit will file. Additionally, we find the tax model may substantially under-impute CTC payments to lower- income tax units in the $10,000 to $50,000 range, with ASEC/SOI amount ratios ranging from 0.49 among the “$10,000 under $20,000” to 0.82 in the “$40,000 under $50,000.” This finding is especially concerning because these families are near their respective poverty thresholds, and one of the most important applications of the tax model is to allow analysts to measure the first-order impacts of the tax system on poverty. Poverty in the United States: 2021 reports that","counting_young_children.pdf, Page 12"
counting_young_children.pdf_p12_c83,counting_young_children.pdf,12,"analysts to measure the first-order impacts of the tax system on poverty. Poverty in the United States: 2021 reports that the CTC lifted 5.3 million Americans out of poverty, including 2.9 million children, and Burns and Fox (2022) attribute 2.1 million of those to the CTC’s expansion. The results in Table 4 imply that these qualitatively large estimates of CTC’s anti-poverty impacts may be substantially understated. Again, several explanations are consistent with this finding. It may be that the mismatch in dependents identified in Table 3 is correlated with income, as Unrath (2022) finds. Further, although we modified the SOI","counting_young_children.pdf, Page 12"
counting_young_children.pdf_p12_c84,counting_young_children.pdf,12,"in dependents identified in Table 3 is correlated with income, as Unrath (2022) finds. Further, although we modified the SOI tables for comparability, the comparisons remain limited by several conceptual inconsistencies. The refundable CTC amounts in 2021 tax returns reflect the reconciliation by filers and the IRS with advance payments already paid during 2021. However, the SOI benchmarks include those who received excess advance payments and were covered by repayment protection, as described in Section 2. This deviation pushes the SOI benchmark to be conceptually larger than the CPS ASEC Tax Model CTC aggregates in the lower AGI levels. Other","counting_young_children.pdf, Page 12"
