county_fips,county_name,pct_no_broadband,state_abbr
30039,"Granite County, Montana",35.8,MT
30041,"Hill County, Montana",25.7,MT
30043,"Jefferson County, Montana",18.9,MT
30045,"Judith Basin County, Montana",36.1,MT
30047,"Lake County, Montana",41.1,MT
30049,"Lewis and Clark County, Montana",8.2,MT
30051,"Liberty County, Montana",48.2,MT
30053,"Lincoln County, Montana",35.0,MT
30055,"McCone County, Montana",40.0,MT
30057,"Madison County, Montana",42.0,MT
30059,"Meagher County, Montana",40.7,MT
30061,"Mineral County, Montana",52.2,MT
30063,"Missoula County, Montana",11.0,MT
30065,"Musselshell County, Montana",50.4,MT
30067,"Park County, Montana",23.1,MT
30069,"Petroleum County, Montana",36.7,MT
30071,"Phillips County, Montana",40.4,MT
30073,"Pondera County, Montana",39.9,MT
30075,"Powder River County, Montana",38.9,MT
30077,"Powell County, Montana",31.7,MT
30079,"Prairie County, Montana",36.6,MT
30081,"Ravalli County, Montana",24.4,MT
30083,"Richland County, Montana",29.5,MT
30085,"Roosevelt County, Montana",42.1,MT
30087,"Rosebud County, Montana",51.2,MT
30089,"Sanders County, Montana",47.7,MT
30091,"Sheridan County, Montana",28.5,MT
30093,"Silver Bow County, Montana",24.5,MT
30095,"Stillwater County, Montana",22.0,MT
30097,"Sweet Grass County, Montana",25.2,MT
30099,"Teton County, Montana",26.0,MT
30101,"Toole County, Montana",41.2,MT
30103,"Treasure County, Montana",46.3,MT
30105,"Valley County, Montana",48.6,MT
30107,"Wheatland County, Montana",41.4,MT
30109,"Wibaux County, Montana",46.6,MT
30111,"Yellowstone County, Montana",11.2,MT
30001,"Beaverhead County, Montana",24.0,MT
33003,"Carroll County, New Hampshire",37.7,NH
20083,"Hodgeman County, Kansas",46.1,KS
20085,"Jackson County, Kansas",6.6,KS
20089,"Jewell County, Kansas",36.7,KS
20091,"Johnson County, Kansas",9.8,KS
20093,"Kearny County, Kansas",32.6,KS
20097,"Kiowa County, Kansas",30.9,KS
20099,"Labette County, Kansas",27.5,KS
20101,"Lane County, Kansas",37.5,KS
20105,"Lincoln County, Kansas",43.7,KS
20107,"Linn County, Kansas",37.8,KS
20109,"Logan County, Kansas",16.6,KS
20113,"McPherson County, Kansas",6.8,KS
20115,"Marion County, Kansas",38.7,KS
20119,"Meade County, Kansas",34.3,KS
20121,"Miami County, Kansas",8.6,KS
20123,"Mitchell County, Kansas",28.6,KS
20127,"Morris County, Kansas",28.4,KS
20129,"Morton County, Kansas",28.2,KS
20131,"Nemaha County, Kansas",3.3,KS
20135,"Ness County, Kansas",46.2,KS
20137,"Norton County, Kansas",24.4,KS
20139,"Osage County, Kansas",28.4,KS
20143,"Ottawa County, Kansas",21.3,KS
20145,"Pawnee County, Kansas",32.3,KS
20149,"Pottawatomie County, Kansas",6.6,KS
20151,"Pratt County, Kansas",13.6,KS
20153,"Rawlins County, Kansas",45.2,KS
20157,"Republic County, Kansas",37.5,KS
20159,"Rice County, Kansas",18.1,KS
20163,"Rooks County, Kansas",18.5,KS
20165,"Rush County, Kansas",25.9,KS
20167,"Russell County, Kansas",35.1,KS
20171,"Scott County, Kansas",7.7,KS
20173,"Sedgwick County, Kansas",7.8,KS
20179,"Sheridan County, Kansas",20.1,KS
20181,"Sherman County, Kansas",22.1,KS
20187,"Stanton County, Kansas",52.5,KS
20189,"Stevens County, Kansas",29.2,KS
20081,"Haskell County, Kansas",36.1,KS
20193,"Thomas County, Kansas",10.8,KS
20195,"Trego County, Kansas",51.6,KS
20199,"Wallace County, Kansas",19.7,KS
20201,"Washington County, Kansas",41.7,KS
20203,"Wichita County, Kansas",21.9,KS
20207,"Woodson County, Kansas",40.8,KS
20209,"Wyandotte County, Kansas",29.6,KS
20073,"Greenwood County, Kansas",41.6,KS
20079,"Harvey County, Kansas",3.7,KS
20087,"Jefferson County, Kansas",11.9,KS
20095,"Kingman County, Kansas",33.5,KS
20103,"Leavenworth County, Kansas",11.9,KS
20111,"Lyon County, Kansas",10.8,KS
20117,"Marshall County, Kansas",24.1,KS
20125,"Montgomery County, Kansas",22.9,KS
20133,"Neosho County, Kansas",34.8,KS
20141,"Osborne County, Kansas",44.9,KS
20147,"Phillips County, Kansas",24.5,KS
20155,"Reno County, Kansas",33.5,KS
20161,"Riley County, Kansas",13.2,KS
20169,"Saline County, Kansas",6.6,KS
20177,"Shawnee County, Kansas",6.7,KS
20183,"Smith County, Kansas",54.8,KS
20191,"Sumner County, Kansas",10.1,KS
20197,"Wabaunsee County, Kansas",17.3,KS
20205,"Wilson County, Kansas",48.8,KS
20065,"Graham County, Kansas",37.3,KS
20175,"Seward County, Kansas",20.0,KS
20059,"Franklin County, Kansas",19.1,KS
20185,"Stafford County, Kansas",37.4,KS
24003,"Anne Arundel County, Maryland",4.2,MD
24005,"Baltimore County, Maryland",5.5,MD
24009,"Calvert County, Maryland",8.7,MD
24011,"Caroline County, Maryland",22.5,MD
24013,"Carroll County, Maryland",8.3,MD
24015,"Cecil County, Maryland",10.8,MD
24017,"Charles County, Maryland",4.5,MD
24019,"Dorchester County, Maryland",28.1,MD
24021,"Frederick County, Maryland",14.8,MD
24023,"Garrett County, Maryland",51.4,MD
24025,"Harford County, Maryland",13.1,MD
24027,"Howard County, Maryland",9.6,MD
24029,"Kent County, Maryland",22.3,MD
24031,"Montgomery County, Maryland",11.2,MD
24033,"Prince George's County, Maryland",13.3,MD
